eph_aglome,RADIO,PERSONAS,decil_NSE
Comodoro Rivadavia - Rada Tilly,260210914,469,9
Comodoro Rivadavia - Rada Tilly,260211001,862,10
Comodoro Rivadavia - Rada Tilly,260211002,624,7
Comodoro Rivadavia - Rada Tilly,260211003,756,9
Comodoro Rivadavia - Rada Tilly,260211004,576,8
Comodoro Rivadavia - Rada Tilly,260211005,396,9
Comodoro Rivadavia - Rada Tilly,260211006,556,8
Comodoro Rivadavia - Rada Tilly,260211007,524,8
Comodoro Rivadavia - Rada Tilly,260211008,571,9
Comodoro Rivadavia - Rada Tilly,260211009,463,8
Comodoro Rivadavia - Rada Tilly,260211010,616,6
Comodoro Rivadavia - Rada Tilly,260211011,406,10
Comodoro Rivadavia - Rada Tilly,260211012,1070,10
Comodoro Rivadavia - Rada Tilly,260211013,814,7
Comodoro Rivadavia - Rada Tilly,260211101,543,1
Comodoro Rivadavia - Rada Tilly,260211102,852,1
Comodoro Rivadavia - Rada Tilly,260211103,369,2
Comodoro Rivadavia - Rada Tilly,260211104,1267,4
Comodoro Rivadavia - Rada Tilly,260211105,528,5
Comodoro Rivadavia - Rada Tilly,260211106,719,2
Comodoro Rivadavia - Rada Tilly,260211107,1190,2
Comodoro Rivadavia - Rada Tilly,260211108,1251,4
Comodoro Rivadavia - Rada Tilly,260211109,889,7
Comodoro Rivadavia - Rada Tilly,260211110,976,4
Comodoro Rivadavia - Rada Tilly,260211111,869,3
Comodoro Rivadavia - Rada Tilly,260211112,510,7
Comodoro Rivadavia - Rada Tilly,260211113,1003,3
Comodoro Rivadavia - Rada Tilly,260211114,701,4
Comodoro Rivadavia - Rada Tilly,260211115,610,7
Comodoro Rivadavia - Rada Tilly,260211116,748,3
Comodoro Rivadavia - Rada Tilly,260211117,643,4
Comodoro Rivadavia - Rada Tilly,260211201,1274,1
Comodoro Rivadavia - Rada Tilly,260211202,843,2
Comodoro Rivadavia - Rada Tilly,260211203,1206,1
Comodoro Rivadavia - Rada Tilly,260211204,1250,2
Comodoro Rivadavia - Rada Tilly,260211205,605,2
Comodoro Rivadavia - Rada Tilly,260211206,1106,2
Comodoro Rivadavia - Rada Tilly,260211207,1116,4
Comodoro Rivadavia - Rada Tilly,260211208,925,4
Comodoro Rivadavia - Rada Tilly,260211209,1044,3
Comodoro Rivadavia - Rada Tilly,260211210,491,2
Comodoro Rivadavia - Rada Tilly,260211301,1061,1
Comodoro Rivadavia - Rada Tilly,260211302,1470,1
Comodoro Rivadavia - Rada Tilly,260211303,767,4
Comodoro Rivadavia - Rada Tilly,260211304,738,8
Comodoro Rivadavia - Rada Tilly,260211305,1234,3
Comodoro Rivadavia - Rada Tilly,260211306,754,3
Comodoro Rivadavia - Rada Tilly,260211307,631,2
Comodoro Rivadavia - Rada Tilly,260211308,710,2
Comodoro Rivadavia - Rada Tilly,260211309,913,2
Comodoro Rivadavia - Rada Tilly,260211310,798,2
Comodoro Rivadavia - Rada Tilly,260211311,622,3
Comodoro Rivadavia - Rada Tilly,260211312,1244,4
Comodoro Rivadavia - Rada Tilly,260211401,1172,9
Comodoro Rivadavia - Rada Tilly,260211402,838,6
Comodoro Rivadavia - Rada Tilly,260211403,704,8
Comodoro Rivadavia - Rada Tilly,260211404,1048,8
Comodoro Rivadavia - Rada Tilly,260211405,714,6
Comodoro Rivadavia - Rada Tilly,260211406,868,8
Comodoro Rivadavia - Rada Tilly,260211407,1214,8
Comodoro Rivadavia - Rada Tilly,260211408,658,9
Comodoro Rivadavia - Rada Tilly,260211409,793,6
Comodoro Rivadavia - Rada Tilly,260211410,523,9
Comodoro Rivadavia - Rada Tilly,260211411,746,8
Comodoro Rivadavia - Rada Tilly,260211412,822,10
Comodoro Rivadavia - Rada Tilly,260211413,1047,4
Comodoro Rivadavia - Rada Tilly,260211501,769,3
Comodoro Rivadavia - Rada Tilly,260211502,1148,5
Comodoro Rivadavia - Rada Tilly,260211503,1117,5
Comodoro Rivadavia - Rada Tilly,260211504,972,9
Comodoro Rivadavia - Rada Tilly,260211505,826,5
Comodoro Rivadavia - Rada Tilly,260211506,979,6
Comodoro Rivadavia - Rada Tilly,260211507,740,8
Comodoro Rivadavia - Rada Tilly,260211508,775,6
Comodoro Rivadavia - Rada Tilly,260211509,680,7
Comodoro Rivadavia - Rada Tilly,260211510,1178,4
Comodoro Rivadavia - Rada Tilly,260211511,1373,2
Comodoro Rivadavia - Rada Tilly,260211601,1374,1
Comodoro Rivadavia - Rada Tilly,260211602,391,1
Comodoro Rivadavia - Rada Tilly,260211603,705,1
Comodoro Rivadavia - Rada Tilly,260211604,750,2
Comodoro Rivadavia - Rada Tilly,260211605,1219,3
Comodoro Rivadavia - Rada Tilly,260211606,945,3
Comodoro Rivadavia - Rada Tilly,260211607,949,1
Comodoro Rivadavia - Rada Tilly,260211608,1085,1
Comodoro Rivadavia - Rada Tilly,260211609,1308,1
Comodoro Rivadavia - Rada Tilly,260211610,1502,2
Comodoro Rivadavia - Rada Tilly,260211611,860,5
Comodoro Rivadavia - Rada Tilly,260211612,740,3
Comodoro Rivadavia - Rada Tilly,260211613,1450,3
Comodoro Rivadavia - Rada Tilly,260211614,711,1
Comodoro Rivadavia - Rada Tilly,260211615,825,5
Comodoro Rivadavia - Rada Tilly,260211701,241,7
Comodoro Rivadavia - Rada Tilly,260211702,1208,1
Comodoro Rivadavia - Rada Tilly,260211703,581,3
Comodoro Rivadavia - Rada Tilly,260211704,960,1
Comodoro Rivadavia - Rada Tilly,260211705,1152,6
Comodoro Rivadavia - Rada Tilly,260211706,1024,3
Comodoro Rivadavia - Rada Tilly,260211707,782,3
Comodoro Rivadavia - Rada Tilly,260211708,1233,6
Comodoro Rivadavia - Rada Tilly,260211709,1616,3
Comodoro Rivadavia - Rada Tilly,260211710,1015,2
Comodoro Rivadavia - Rada Tilly,260211711,1520,1
Comodoro Rivadavia - Rada Tilly,260211712,1177,3
Comodoro Rivadavia - Rada Tilly,260211713,680,1
Comodoro Rivadavia - Rada Tilly,260211714,1226,4
Comodoro Rivadavia - Rada Tilly,260211801,549,5
Comodoro Rivadavia - Rada Tilly,260211802,708,2
Comodoro Rivadavia - Rada Tilly,260211803,1035,5
Comodoro Rivadavia - Rada Tilly,260211804,1048,4
Comodoro Rivadavia - Rada Tilly,260211805,1011,2
Comodoro Rivadavia - Rada Tilly,260211806,759,1
Comodoro Rivadavia - Rada Tilly,260211807,668,5
Comodoro Rivadavia - Rada Tilly,260211808,1169,6
Comodoro Rivadavia - Rada Tilly,260211809,1254,8
Comodoro Rivadavia - Rada Tilly,260211810,705,6
Comodoro Rivadavia - Rada Tilly,260211811,895,7
Comodoro Rivadavia - Rada Tilly,260211812,734,7
Comodoro Rivadavia - Rada Tilly,260211813,703,8
Comodoro Rivadavia - Rada Tilly,260211901,602,7
Comodoro Rivadavia - Rada Tilly,260211902,906,7
Comodoro Rivadavia - Rada Tilly,260211903,1186,5
Comodoro Rivadavia - Rada Tilly,260211904,557,9
Comodoro Rivadavia - Rada Tilly,260211905,900,3
Comodoro Rivadavia - Rada Tilly,260211906,720,4
Comodoro Rivadavia - Rada Tilly,260211907,761,5
Comodoro Rivadavia - Rada Tilly,260211908,909,1
Comodoro Rivadavia - Rada Tilly,260211909,868,2
Comodoro Rivadavia - Rada Tilly,260211910,870,2
Comodoro Rivadavia - Rada Tilly,260211911,924,4
Comodoro Rivadavia - Rada Tilly,260211912,1222,5
Comodoro Rivadavia - Rada Tilly,260211913,1139,1
Comodoro Rivadavia - Rada Tilly,260211914,574,1
Comodoro Rivadavia - Rada Tilly,260211915,911,1
Comodoro Rivadavia - Rada Tilly,260211916,722,2
Jujuy - Palpalá,380210106,665,6
Jujuy - Palpalá,380210107,662,9
Jujuy - Palpalá,380210109,216,9
Jujuy - Palpalá,380210307,1228,1
Jujuy - Palpalá,380210407,165,10
Jujuy - Palpalá,380210408,344,3
Jujuy - Palpalá,380210409,1587,6
Jujuy - Palpalá,380210410,975,2
Jujuy - Palpalá,380210411,1099,8
Jujuy - Palpalá,380210412,1125,6
Jujuy - Palpalá,380210413,1263,1
Jujuy - Palpalá,380210414,788,7
Jujuy - Palpalá,380210415,1078,2
Jujuy - Palpalá,380210417,1135,2
Jujuy - Palpalá,380210418,436,3
Jujuy - Palpalá,380210501,958,10
Jujuy - Palpalá,380210502,1027,8
Jujuy - Palpalá,380210503,1295,9
Jujuy - Palpalá,380210504,1584,7
Jujuy - Palpalá,380210505,1017,6
Jujuy - Palpalá,380210506,645,9
Jujuy - Palpalá,380210507,1091,4
Jujuy - Palpalá,380210508,962,5
Jujuy - Palpalá,380210509,1056,1
Jujuy - Palpalá,380210510,1862,3
Jujuy - Palpalá,380210511,870,7
Jujuy - Palpalá,380210512,1049,9
Jujuy - Palpalá,380210513,1351,6
Jujuy - Palpalá,380210514,1518,5
Jujuy - Palpalá,380210515,1006,1
Jujuy - Palpalá,380210516,1054,9
Jujuy - Palpalá,380210517,908,10
Jujuy - Palpalá,380210518,823,7
Jujuy - Palpalá,380210519,1025,1
Jujuy - Palpalá,380210520,1258,10
Jujuy - Palpalá,380210521,1203,9
Jujuy - Palpalá,380210522,1134,6
Jujuy - Palpalá,380210523,1223,1
Jujuy - Palpalá,380210524,1348,10
Jujuy - Palpalá,380210525,617,10
Jujuy - Palpalá,380210526,719,1
Jujuy - Palpalá,380210527,741,10
Jujuy - Palpalá,380210601,839,5
Jujuy - Palpalá,380210602,939,1
Jujuy - Palpalá,380210603,1487,1
Jujuy - Palpalá,380210604,1492,3
Jujuy - Palpalá,380210605,540,10
Jujuy - Palpalá,380210606,180,10
Jujuy - Palpalá,380210607,627,10
Jujuy - Palpalá,380210608,1029,2
Jujuy - Palpalá,380210609,494,10
Jujuy - Palpalá,380210610,585,10
Jujuy - Palpalá,380210611,979,2
Jujuy - Palpalá,380210612,558,10
Jujuy - Palpalá,380210613,664,9
Jujuy - Palpalá,380210614,1090,2
Jujuy - Palpalá,380210615,688,10
Jujuy - Palpalá,380210616,793,10
Jujuy - Palpalá,380210617,1098,2
Jujuy - Palpalá,380210618,1372,2
Jujuy - Palpalá,380210619,1118,1
Jujuy - Palpalá,380210620,727,4
Jujuy - Palpalá,380210621,866,4
Jujuy - Palpalá,380210701,1213,8
Jujuy - Palpalá,380210702,711,9
Jujuy - Palpalá,380210703,288,9
Jujuy - Palpalá,380210704,1022,2
Jujuy - Palpalá,380210705,1187,6
Jujuy - Palpalá,380210706,457,10
Jujuy - Palpalá,380210707,1001,10
Jujuy - Palpalá,380210708,604,10
Jujuy - Palpalá,380210709,877,10
Jujuy - Palpalá,380210710,754,10
Jujuy - Palpalá,380210711,1078,6
Jujuy - Palpalá,380210712,774,10
Jujuy - Palpalá,380210713,656,10
Jujuy - Palpalá,380210714,852,9
Jujuy - Palpalá,380210715,1132,10
Jujuy - Palpalá,380210716,1357,10
Jujuy - Palpalá,380210717,1249,9
Jujuy - Palpalá,380210718,721,9
Jujuy - Palpalá,380210719,1112,4
Jujuy - Palpalá,380210720,785,9
Jujuy - Palpalá,380210721,577,10
Jujuy - Palpalá,380210801,669,8
Jujuy - Palpalá,380210802,998,8
Jujuy - Palpalá,380210803,482,9
Jujuy - Palpalá,380210804,787,7
Jujuy - Palpalá,380210805,985,5
Jujuy - Palpalá,380210806,1345,8
Jujuy - Palpalá,380210807,1419,7
Jujuy - Palpalá,380210808,1523,6
Jujuy - Palpalá,380210809,1046,8
Jujuy - Palpalá,380210810,901,8
Jujuy - Palpalá,380210811,873,5
Jujuy - Palpalá,380210812,1291,4
Jujuy - Palpalá,380210813,776,5
Jujuy - Palpalá,380210814,959,4
Jujuy - Palpalá,380210815,858,5
Jujuy - Palpalá,380210816,1629,3
Jujuy - Palpalá,380210817,996,6
Jujuy - Palpalá,380210818,1243,4
Jujuy - Palpalá,380210819,1137,3
Jujuy - Palpalá,380210820,590,4
Jujuy - Palpalá,380210821,1016,8
Jujuy - Palpalá,380210822,1146,4
Jujuy - Palpalá,380210823,927,3
Jujuy - Palpalá,380210824,864,5
Jujuy - Palpalá,380210825,741,7
Jujuy - Palpalá,380210826,891,5
Jujuy - Palpalá,380210827,642,9
Jujuy - Palpalá,380210901,1179,9
Jujuy - Palpalá,380210902,666,9
Jujuy - Palpalá,380210903,609,10
Jujuy - Palpalá,380210904,452,9
Jujuy - Palpalá,380210905,1234,4
Jujuy - Palpalá,380210906,1351,8
Jujuy - Palpalá,380210907,1088,6
Jujuy - Palpalá,380210908,960,6
Jujuy - Palpalá,380210909,759,9
Jujuy - Palpalá,380210910,1208,6
Jujuy - Palpalá,380210911,1576,5
Jujuy - Palpalá,380210912,1498,5
Jujuy - Palpalá,380210913,1208,8
Jujuy - Palpalá,380210914,988,5
Jujuy - Palpalá,380210915,1387,5
Jujuy - Palpalá,380210916,1782,4
Jujuy - Palpalá,380210917,1262,6
Jujuy - Palpalá,380210918,1382,9
Jujuy - Palpalá,380210919,564,7
Jujuy - Palpalá,380210920,977,5
Jujuy - Palpalá,380210921,855,9
Jujuy - Palpalá,380210922,990,4
Jujuy - Palpalá,380210923,467,5
Jujuy - Palpalá,380211001,1132,4
Jujuy - Palpalá,380211002,1371,3
Jujuy - Palpalá,380211003,1095,3
Jujuy - Palpalá,380211004,918,2
Jujuy - Palpalá,380211005,1451,4
Jujuy - Palpalá,380211006,1097,4
Jujuy - Palpalá,380211007,1338,4
Jujuy - Palpalá,380211008,1024,5
Jujuy - Palpalá,380211009,1214,9
Jujuy - Palpalá,380211010,1050,7
Jujuy - Palpalá,380211011,680,9
Jujuy - Palpalá,380211012,930,8
Jujuy - Palpalá,380211013,963,6
Jujuy - Palpalá,380211014,1440,7
Jujuy - Palpalá,380211101,1335,6
Jujuy - Palpalá,380211102,1069,8
Jujuy - Palpalá,380211103,1264,3
Jujuy - Palpalá,380211104,974,4
Jujuy - Palpalá,380211105,1305,6
Jujuy - Palpalá,380211106,901,7
Jujuy - Palpalá,380211107,996,7
Jujuy - Palpalá,380211108,1571,7
Jujuy - Palpalá,380211109,671,2
Jujuy - Palpalá,380211110,1190,8
Jujuy - Palpalá,380211111,1176,8
Jujuy - Palpalá,380211112,771,8
Jujuy - Palpalá,380211113,974,6
Jujuy - Palpalá,380211114,891,5
Jujuy - Palpalá,380211115,805,5
Jujuy - Palpalá,380211116,934,7
Jujuy - Palpalá,380211117,1104,7
Jujuy - Palpalá,380211118,519,1
Jujuy - Palpalá,380211201,1075,5
Jujuy - Palpalá,380211202,1197,7
Jujuy - Palpalá,380211203,1707,2
Jujuy - Palpalá,380211204,1165,3
Jujuy - Palpalá,380211205,1112,3
Jujuy - Palpalá,380211206,1456,3
Jujuy - Palpalá,380211207,1469,5
Jujuy - Palpalá,380211208,754,5
Jujuy - Palpalá,380211209,1163,7
Jujuy - Palpalá,380211210,1185,8
Jujuy - Palpalá,380211211,994,4
Jujuy - Palpalá,380211212,1050,7
Jujuy - Palpalá,380211213,799,3
Jujuy - Palpalá,380211214,1597,8
Jujuy - Palpalá,380211215,1078,8
Jujuy - Palpalá,380211216,777,5
Jujuy - Palpalá,380211217,960,6
Jujuy - Palpalá,380211218,1030,1
Jujuy - Palpalá,380211219,1249,9
Jujuy - Palpalá,380211220,1570,2
Jujuy - Palpalá,380211221,1338,7
Jujuy - Palpalá,380211305,1213,8
Jujuy - Palpalá,380211306,860,8
Jujuy - Palpalá,380211307,1615,6
Jujuy - Palpalá,380211308,1628,6
Jujuy - Palpalá,380211309,1391,3
Jujuy - Palpalá,380211310,1219,2
Jujuy - Palpalá,380211311,1497,6
Jujuy - Palpalá,380211312,1313,5
Jujuy - Palpalá,380211313,1508,6
Jujuy - Palpalá,380211314,985,2
Jujuy - Palpalá,380211315,1295,8
Jujuy - Palpalá,380211316,1115,9
Jujuy - Palpalá,380211317,1187,8
Jujuy - Palpalá,380211318,795,8
Jujuy - Palpalá,380211319,1278,6
Jujuy - Palpalá,380211320,926,6
Jujuy - Palpalá,380211321,806,7
Jujuy - Palpalá,380211322,1153,6
Jujuy - Palpalá,380211401,1117,8
Jujuy - Palpalá,380211402,1447,7
Jujuy - Palpalá,380211403,1308,7
Jujuy - Palpalá,380211404,1400,6
Jujuy - Palpalá,380211405,1802,1
Jujuy - Palpalá,380211406,1624,1
Jujuy - Palpalá,380211407,1887,2
Jujuy - Palpalá,380211408,1829,3
Jujuy - Palpalá,380211409,1643,2
Jujuy - Palpalá,380211410,970,2
Jujuy - Palpalá,380211411,1047,1
Jujuy - Palpalá,380211412,1292,1
Jujuy - Palpalá,380211413,1062,2
Jujuy - Palpalá,380211414,1822,2
Jujuy - Palpalá,380211415,1659,2
Jujuy - Palpalá,380211416,1157,4
Jujuy - Palpalá,380211417,2020,1
Jujuy - Palpalá,380211418,1438,2
Jujuy - Palpalá,380211419,1360,1
Jujuy - Palpalá,380211511,1343,8
Santa Rosa - Toay,420210110,108,4
Santa Rosa - Toay,420210111,994,3
Santa Rosa - Toay,420210112,1300,1
Santa Rosa - Toay,420210113,1154,3
Santa Rosa - Toay,420210114,523,5
Santa Rosa - Toay,420210115,0,NA
Santa Rosa - Toay,420210116,0,NA
Santa Rosa - Toay,420210117,473,3
Santa Rosa - Toay,420210118,654,5
Santa Rosa - Toay,420210301,1071,3
Santa Rosa - Toay,420210302,1117,1
Santa Rosa - Toay,420210303,869,5
Santa Rosa - Toay,420210304,904,2
Santa Rosa - Toay,420210305,846,1
Santa Rosa - Toay,420210306,1283,1
Santa Rosa - Toay,420210307,955,3
Santa Rosa - Toay,420210308,911,1
Santa Rosa - Toay,420210309,741,2
Santa Rosa - Toay,420210310,864,4
Santa Rosa - Toay,420210311,1428,5
Santa Rosa - Toay,420210312,1376,4
Santa Rosa - Toay,420210401,757,4
Santa Rosa - Toay,420210402,703,5
Santa Rosa - Toay,420210403,629,8
Santa Rosa - Toay,420210404,739,3
Santa Rosa - Toay,420210405,626,6
Santa Rosa - Toay,420210406,743,7
Santa Rosa - Toay,420210407,949,7
Santa Rosa - Toay,420210408,733,6
Santa Rosa - Toay,420210409,421,7
Santa Rosa - Toay,420210410,345,6
Santa Rosa - Toay,420210411,367,6
Santa Rosa - Toay,420210412,410,8
Santa Rosa - Toay,420210413,589,8
Santa Rosa - Toay,420210414,747,8
Santa Rosa - Toay,420210415,530,8
Santa Rosa - Toay,420210416,459,10
Santa Rosa - Toay,420210417,539,10
Santa Rosa - Toay,420210418,589,10
Santa Rosa - Toay,420210419,583,10
Santa Rosa - Toay,420210420,849,10
Santa Rosa - Toay,420210421,534,10
Santa Rosa - Toay,420210501,918,3
Santa Rosa - Toay,420210502,1311,2
Santa Rosa - Toay,420210503,1151,3
Santa Rosa - Toay,420210504,701,5
Santa Rosa - Toay,420210505,988,6
Santa Rosa - Toay,420210506,1021,6
Santa Rosa - Toay,420210507,962,6
Santa Rosa - Toay,420210509,569,4
Santa Rosa - Toay,420210510,936,1
Santa Rosa - Toay,420210511,940,2
Santa Rosa - Toay,420210512,1225,1
Santa Rosa - Toay,420210513,777,1
Santa Rosa - Toay,420210514,580,4
Santa Rosa - Toay,420210515,816,7
Santa Rosa - Toay,420210516,1074,7
Santa Rosa - Toay,420210601,692,1
Santa Rosa - Toay,420210602,692,2
Santa Rosa - Toay,420210603,796,5
Santa Rosa - Toay,420210604,737,7
Santa Rosa - Toay,420210605,405,6
Santa Rosa - Toay,420210606,335,8
Santa Rosa - Toay,420210607,526,7
Santa Rosa - Toay,420210608,321,10
Santa Rosa - Toay,420210609,282,8
Santa Rosa - Toay,420210610,74,10
Santa Rosa - Toay,420210611,420,9
Santa Rosa - Toay,420210612,373,7
Santa Rosa - Toay,420210613,564,8
Santa Rosa - Toay,420210614,634,8
Santa Rosa - Toay,420210615,335,10
Santa Rosa - Toay,420210616,358,10
Santa Rosa - Toay,420210701,432,7
Santa Rosa - Toay,420210702,367,9
Santa Rosa - Toay,420210703,556,7
Santa Rosa - Toay,420210704,537,9
Santa Rosa - Toay,420210705,735,9
Santa Rosa - Toay,420210706,422,10
Santa Rosa - Toay,420210707,586,8
Santa Rosa - Toay,420210708,665,8
Santa Rosa - Toay,420210709,479,9
Santa Rosa - Toay,420210710,487,10
Santa Rosa - Toay,420210711,436,8
Santa Rosa - Toay,420210712,637,5
Santa Rosa - Toay,420210713,678,4
Santa Rosa - Toay,420210714,728,9
Santa Rosa - Toay,420210715,852,8
Santa Rosa - Toay,420210716,498,7
Santa Rosa - Toay,420210717,526,6
Santa Rosa - Toay,420210718,538,5
Santa Rosa - Toay,420210719,939,2
Santa Rosa - Toay,420210720,913,1
Santa Rosa - Toay,420210721,954,1
Santa Rosa - Toay,420210722,1009,1
Santa Rosa - Toay,420210723,818,5
Santa Rosa - Toay,420210724,587,9
Santa Rosa - Toay,420210725,419,10
Santa Rosa - Toay,420210801,376,9
Santa Rosa - Toay,420210802,400,9
Santa Rosa - Toay,420210803,334,9
Santa Rosa - Toay,420210804,539,7
Santa Rosa - Toay,420210805,615,9
Santa Rosa - Toay,420210806,611,7
Santa Rosa - Toay,420210807,597,6
Santa Rosa - Toay,420210808,828,4
Santa Rosa - Toay,420210809,637,5
Santa Rosa - Toay,420210810,839,3
Santa Rosa - Toay,420210811,485,5
Santa Rosa - Toay,420210812,464,5
Santa Rosa - Toay,420210813,419,7
Santa Rosa - Toay,420210814,619,9
Santa Rosa - Toay,420210815,815,3
Santa Rosa - Toay,420210816,928,3
Santa Rosa - Toay,420210817,706,4
Santa Rosa - Toay,420210818,724,3
Santa Rosa - Toay,420210819,754,3
Santa Rosa - Toay,420210820,751,5
Santa Rosa - Toay,420210821,1043,4
Santa Rosa - Toay,420210822,629,5
Santa Rosa - Toay,420210823,459,7
Santa Rosa - Toay,420210824,587,6
Santa Rosa - Toay,420210901,231,8
Santa Rosa - Toay,420210902,708,10
Santa Rosa - Toay,420210903,842,9
Santa Rosa - Toay,420210904,860,10
Santa Rosa - Toay,420210905,1287,2
Santa Rosa - Toay,420210906,643,2
Santa Rosa - Toay,420210907,933,6
Santa Rosa - Toay,420210908,1139,4
Santa Rosa - Toay,420210909,488,8
Santa Rosa - Toay,420210910,512,7
Santa Rosa - Toay,420210911,642,6
Santa Rosa - Toay,420210912,1215,4
Santa Rosa - Toay,420210913,686,6
Santa Rosa - Toay,420210914,493,2
Santa Rosa - Toay,420210915,642,2
Santa Rosa - Toay,420210916,1141,3
Santa Rosa - Toay,420210917,776,2
Santa Rosa - Toay,420211001,1232,2
Santa Rosa - Toay,420211002,1240,1
Santa Rosa - Toay,420211003,734,6
Santa Rosa - Toay,420211004,1020,4
Santa Rosa - Toay,420211005,1054,4
Santa Rosa - Toay,420211006,1004,6
Gran Mendoza,500210101,649,8
Gran Mendoza,500210102,844,6
Gran Mendoza,500210103,424,6
Gran Mendoza,500210104,946,5
Gran Mendoza,500210105,916,7
Gran Mendoza,500210106,1140,1
Gran Mendoza,500210107,2787,1
Gran Mendoza,500210108,1085,7
Gran Mendoza,500210109,865,9
Gran Mendoza,500210110,713,8
Gran Mendoza,500210111,1418,4
Gran Mendoza,500210112,701,2
Gran Mendoza,500210113,902,7
Gran Mendoza,500210114,772,6
Gran Mendoza,500210116,1271,4
Gran Mendoza,500210117,492,8
