id,n,total_ha
20048,2,2.2782325751941768
20049,1,0.7909040028899442
2005,1,1.179601099247078
20050,1,0.7909040028899442
20051,1,0.7909040028899442
20052,0,0
20053,1,0.7909040028899442
20054,1,0.7909040028899442
20055,1,0.7909040028899442
20056,2,1.8975986334827262
20057,1,0.7909040028899442
20058,1,0.7909040028899442
20059,1,1.106694630592782
2006,1,1.179601099247078
20060,1,1.106694630592782
20061,1,1.106694630592782
20062,0,0
20063,0,0
20064,2,2.2782325751941768
20065,2,2.2782325751941768
20066,1,1.1715379446013947
20067,2,2.2782325751941768
20068,2,2.2782325751941768
20069,2,2.2782325751941768
2007,1,1.047751884291519
20070,2,2.2782325751941768
20071,2,2.2782325751941768
20072,0,0
20073,0,0
20074,1,1.1715379446013947
20075,1,1.1715379446013947
20076,0,0
20077,0,0
20078,0,0
20079,0,0
2008,1,1.047751884291519
20080,0,0
20081,0,0
20082,0,0
20083,0,0
20084,0,0
20085,2,2.7452308994931633
20086,1,1.1198672852554359
20087,0,0
20088,0,0
20089,0,0
2009,0,0
20090,0,0
20091,0,0
20092,0,0
20093,0,0
20094,0,0
20095,0,0
20096,0,0
20097,0,0
20098,0,0
20099,0,0
201,1,3.057022151951608
2010,1,1.179601099247078
20100,0,0
20101,0,0
20102,0,0
20103,1,1.1198672852554359
20104,1,1.1198672852554359
20105,1,1.1198672852554359
20106,0,0
20107,0,0
20108,0,0
20109,0,0
2011,0,0
20110,0,0
20115,0,0
20116,0,0
20117,0,0
20118,0,0
20119,0,0
2012,0,0
20120,0,0
20121,0,0
20122,0,0
20123,0,0
20124,0,0
20125,0,0
20126,0,0
20127,0,0
20128,2,2.11545726830943
20129,1,1.240616937114438
2013,0,0
20130,1,1.240616937114438
20131,3,2.758519072156702
20132,2,2.11545726830943
20133,3,2.7658371025271946
20134,1,0.6503798342177645
20135,1,0.6503798342177645
20136,2,1.5252201654127566
20137,0,0
20138,3,3.6535432075773833
20139,3,3.6535432075773833
2014,0,0
20140,0,0
20141,2,1.7184835504975169
20142,0,0
20143,2,1.668835710296198
20144,3,3.613824081106996
20145,2,2.7452308994931633
20146,1,0.839382212013565
20147,4,3.552514451257908
20148,4,3.552514451257908
20149,4,3.361759851568681
2015,0,0
20150,4,2.9631078349713005
20151,3,2.3118975141434697
20152,1,0.8419649205170572
20153,3,2.7658371025271946
20154,5,4.057526518698805
20155,5,4.236600182763674
20156,4,2.9631078349713005
20157,4,2.9631078349713005
20158,3,2.314480222646962
20159,1,0.8419649205170572
2016,0,0
20160,1,0.8419649205170572
20161,0,0
20162,0,0
20163,0,0
20164,1,0.6503798342177645
20165,1,0.6503798342177645
20166,0,0
20167,0,0
20168,0,0
20169,0,0
2017,0,0
20170,0,0
20171,0,0
20172,0,0
20173,0,0
20174,0,0
20175,0,0
20176,0,0
20177,0,0
20178,0,0
20179,0,0
2018,0,0
20180,0,0
20181,0,0
20182,0,0
20183,0,0
20184,0,0
20185,0,0
20186,0,0
20187,1,0.7208638956307434
20188,0,0
20189,0,0
2019,0,0
20190,0,0
20191,0,0
20192,0,0
20193,0,0
20194,0,0
20195,0,0
20196,0,0
20197,0,0
20198,0,0
20199,0,0
202,1,3.057022151951608
2020,0,0
20200,0,0
20201,0,0
20202,0,0
20203,0,0
20204,0,0
20205,0,0
2021,1,0.5302124238061718
20210,0,0
20211,0,0
20212,0,0
20213,0,0
20214,0,0
20215,0,0
20216,0,0
20217,0,0
20218,0,0
20219,0,0
2022,1,1.047751884291519
20220,0,0
20221,0,0
20222,0,0
20223,0,0
20224,0,0
20225,0,0
20226,0,0
20227,0,0
20228,0,0
20229,0,0
2023,1,1.047751884291519
20230,0,0
20231,1,0.6651118747182191
20232,0,0
20233,0,0
20234,1,1.4644708572085015
20235,0,0
20236,1,0.8971980755631812
20237,2,2.361668932771683
20238,2,2.361668932771683
20239,1,0.8971980755631812
2024,1,1.047751884291519
20240,1,0.8971980755631812
20241,1,0.8971980755631812
20242,1,0.8971980755631812
20243,1,0.8971980755631812
20244,1,0.8971980755631812
20245,1,0.8971980755631812
20246,2,2.361668932771683
20247,2,2.361668932771683
20248,1,0.8971980755631812
20249,3,2.2113764403405134
2025,2,1.5779643080976908
20250,2,1.3141783647773322
20251,3,2.778649221985834
20252,3,3.0130535567574204
20253,1,1.4644708572085015
20254,2,2.115855481194239
20255,4,3.5921939915340158
20256,2,1.3141783647773322
20257,2,1.3141783647773322
20258,2,1.3141783647773322
20259,3,2.1277231343255147
2026,1,0.5302124238061718
20260,3,2.1277231343255147
20261,3,2.1277231343255147
20262,1,0.8135447695481823
20263,2,1.4763385103397768
20264,1,0.6627937407915946
20265,2,1.4763385103397768
20266,2,2.073576497372915
20267,1,1.2600317278247326
20268,1,1.2600317278247326
20269,1,1.2600317278247326
2027,1,0.5302124238061718
20270,2,2.073576497372915
20271,1,1.2600317278247326
20272,1,1.2600317278247326
20273,1,1.2600317278247326
20274,1,1.2600317278247326
20275,1,0.6657182521076873
20276,1,0.6657182521076873
20277,1,0.6657182521076873
20278,1,1.2600317278247326
20279,1,1.2600317278247326
2028,0,0
20280,0,0
20281,1,0.6657182521076873
20282,1,0.6657182521076873
20283,1,0.6657182521076873
20284,1,0.6657182521076873
20285,1,0.6657182521076873
20286,1,0.6657182521076873
20287,1,0.6657182521076873
20288,1,0.6657182521076873
20289,0,0
2029,0,0
20290,0,0
20291,0,0
20292,0,0
20293,0,0
20294,0,0
20295,0,0
20296,0,0
20297,1,2.9650594029653816
20298,0,0
20299,1,2.9650594029653816
203,1,3.057022151951608
2030,0,0
20300,1,2.9650594029653816
20301,1,2.9650594029653816
20302,1,2.9650594029653816
20303,1,2.9650594029653816
20304,2,4.236088008588925
20305,2,4.236088008588925
20306,1,2.9650594029653816
20307,1,2.9650594029653816
20308,1,2.9650594029653816
20309,1,2.9650594029653816
2031,1,1.6292290144426282
20310,1,2.9650594029653816
20311,0,0
20312,0,0
20313,1,2.9650594029653816
20314,1,2.9650594029653816
20315,2,4.236088008588925
20316,2,4.236088008588925
20317,0,0
20318,0,0
20319,1,1.2710286056235434
2032,1,1.6292290144426282
20320,1,1.2710286056235434
20321,2,4.236088008588925
20322,2,4.236088008588925
20323,2,4.236088008588925
20324,2,4.236088008588925
20325,1,1.2710286056235434
20326,1,1.2710286056235434
20327,1,1.2710286056235434
20328,2,4.236088008588925
20329,2,4.236088008588925
2033,0,0
20330,1,1.2710286056235434
20331,2,2.383334595195204
20332,1,1.1123059895716607
20333,2,2.383334595195204
20334,2,2.383334595195204
20335,2,4.236088008588925
20336,1,1.2710286056235434
20337,2,2.383334595195204
20338,1,1.2710286056235434
20339,0,0
2034,1,1.047751884291519
20340,0,0
20341,0,0
20342,0,0
20343,0,0
20344,0,0
20345,0,0
20346,0,0
20347,1,1.1123059895716607
20348,1,1.1123059895716607
20349,1,1.1123059895716607
2035,1,1.047751884291519
20350,1,1.1123059895716607
20351,0,0
20352,0,0
20353,1,1.1123059895716607
20354,1,1.8588484097423033
20355,0,0
20356,0,0
20357,1,1.8588484097423033
20358,1,1.8588484097423033
20359,0,0
2036,2,1.5779643080976908
20360,0,0
20361,1,1.8588484097423033
20362,0,0
20363,1,0.6657182521076873
20364,2,3.033632212674711
20365,2,2.5245666618499905
20366,2,2.5245666618499905
20367,2,3.033632212674711
20368,2,3.033632212674711
20369,2,2.5245666618499905
2037,0,0
20370,1,1.8588484097423033
20371,1,1.8588484097423033
20372,0,0
20373,0,0
20374,2,3.033632212674711
20375,3,4.266152439139411
20376,3,4.266152439139411
20377,2,3.033632212674711
20378,2,3.033632212674711
20379,1,1.8588484097423033
2038,1,1.047751884291519
20380,1,1.8588484097423033
20381,1,1.8588484097423033
20382,0,0
20383,0,0
20384,1,1.2325202264647
20385,3,4.238921990110608
20386,4,5.4137057930430155
20387,2,2.4073040293971077
20388,1,1.2325202264647
20389,1,1.2325202264647
2039,1,0.5065216344126034
20390,2,2.4073040293971077
20391,2,2.4073040293971077
20392,2,2.4073040293971077
20393,3,4.614052251426756
20394,4,5.4137057930430155
20395,2,2.4073040293971077
20396,2,2.4073040293971077
20397,0,0
20398,0,0
20399,0,0
2040,1,0.5065216344126034
20400,0,0
20401,1,1.1747838029324078
20402,0,0
20403,1,1.1747838029324078
20404,2,3.033632212674711
20405,1,1.1747838029324078
20406,0,0
20407,0,0
20408,0,0
20409,0,0
2041,1,0.5065216344126034
20410,2,1.3141783647773322
20411,2,1.3141783647773322
20412,2,1.3141783647773322
20413,0,0
20414,0,0
20415,1,0.6627937407915946
20416,1,0.6627937407915946
20417,1,0.6627937407915946
20418,0,0
20419,0,0
2042,0,0
20420,0,0
20421,0,0
20422,0,0
20423,0,0
20424,0,0
20425,0,0
20426,0,0
20427,0,0
20428,0,0
20429,0,0
2043,0,0
20430,0,0
20431,0,0
20432,0,0
20433,0,0
20434,0,0
20435,2,3.4956291596613824
20436,2,3.4956291596613824
20437,2,3.4956291596613824
20438,2,3.4956291596613824
20439,1,0.7544480370478704
2044,0,0
20440,1,0.7544480370478704
20441,1,0.7544480370478704
20442,1,0.7544480370478704
20443,2,1.405832661033608
20444,1,0.8971980755631812
20445,3,2.2113764403405134
20446,3,2.0686264018252025
20447,2,1.3141783647773322
20448,3,2.0686264018252025
20449,3,2.0686264018252025
2045,0,0
20450,2,1.6516461126110515
20451,2,3.4956291596613824
20452,1,0.7544480370478704
20453,2,1.405832661033608
20454,2,1.451844448207505
20455,1,0.8971980755631812
20456,2,1.451844448207505
20457,3,4.392827235224564
20458,4,4.947473607868887
20459,3,4.193025570821017
2046,0,0
20460,3,4.193025570821017
20461,2,3.2958274952578357
20462,2,3.2958274952578357
20463,2,3.2958274952578357
20464,3,4.050275532305706
20465,1,2.741181122613512
20466,2,3.2958274952578357
20467,0,0
20468,1,0.6651118747182191
20469,1,0.6651118747182191
2047,0,0
20470,1,0.6651118747182191
20471,1,0.6651118747182191
20472,1,0.6651118747182191
20473,1,0.6651118747182191
20474,1,0.5546463726443238
20475,1,0.6651118747182191
20476,1,0.5546463726443238
20477,2,1.219758247362543
20478,1,0.6651118747182191
20479,2,1.451844448207505
2048,1,1.047751884291519
20480,1,0.5546463726443238
20481,1,0.6651118747182191
20482,0,0
20483,0,0
20484,2,69.86599888482905
20485,1,69.20088701011083
20486,1,69.20088701011083
20487,0,0
20488,1,69.20088701011083
20489,1,69.20088701011083
2049,0,0
20490,0,0
20491,0,0
20492,1,69.20088701011083
20493,1,69.20088701011083
20494,1,1.4746162594061345
20495,2,70.67550326951697
20496,0,0
20497,0,0
20498,0,0
20499,2,3.2958274952578357
205,1,3.057022151951608
2050,0,0
20500,1,2.741181122613512
20501,1,2.741181122613512
20502,1,2.741181122613512
20503,0,0
20504,1,2.741181122613512
20505,1,2.741181122613512
20506,2,70.67550326951697
20507,1,1.4746162594061345
20508,1,1.4746162594061345
20509,1,1.4746162594061345
2051,0,0
20510,1,1.4746162594061345
20511,0,0
20512,0,0
20513,0,0
20514,0,0
20515,1,1.4746162594061345
20516,1,1.4746162594061345
20517,1,1.4746162594061345
20518,2,70.67550326951697
20519,1,1.4746162594061345
2052,0,0
20520,1,1.4746162594061345
20521,1,1.4746162594061345
20522,1,1.4746162594061345
20523,0,0
20524,0,0
20525,0,0
20526,1,1.4746162594061345
20527,1,0.6250682454359717
20528,1,0.6250682454359717
20529,1,0.6250682454359717
2053,1,0.5065216344126034
20530,1,0.6250682454359717
20531,1,0.6250682454359717
20532,0,0
20533,0,0
20534,0,0
20535,0,0
20536,0,0
20537,0,0
20538,0,0
20539,0,0
2054,0,0
20540,0,0
20541,0,0
20542,0,0
20543,1,2.741181122613512
20544,2,3.272965323970048
20545,1,0.5317842013565358
20546,1,0.5317842013565358
20547,0,0
20548,1,0.5317842013565358
20549,1,0.5317842013565358
2055,3,2.3560794553951827
20550,1,0.5317842013565358
20551,0,0
20552,0,0
20553,0,0
20554,0,0
20555,0,0
20556,0,0
20557,0,0
20558,0,0
20559,0,0
2056,2,1.7161127846156714
20560,1,0.5317842013565358
20561,2,1.3954375682105775
20562,0,0
20563,0,0
20564,0,0
20565,0,0
20566,0,0
20567,2,3.4956291596613824
20568,1,0.7544480370478704
20569,1,0.5317842013565358
2057,1,1.2013217711468227
20570,1,0.5317842013565358
20571,2,1.3954375682105775
20572,2,1.3954375682105775
20573,1,0.5317842013565358
20574,1,0.5317842013565358
20575,1,0.5317842013565358
20576,1,0.5317842013565358
20577,1,0.5317842013565358
20578,2,1.3954375682105775
20579,1,0.8636533668540418
2058,1,1.2013217711468227
20580,1,0.8636533668540418
20581,1,0.8636533668540418
20582,0,0
20583,0,0
20584,1,0.8636533668540418
20585,1,0.8636533668540418
20586,1,0.8636533668540418
20587,0,0
20588,0,0
20589,0,0
2059,1,1.2013217711468227
20590,0,0
20591,0,0
20592,0,0
20593,0,0
20594,0,0
20595,0,0
20596,0,0
20597,0,0
20598,0,0
20599,0,0
2060,1,1.2013217711468227
20600,0,0
20601,0,0
20602,0,0
20603,0,0
20604,1,1.2325202264647
20605,2,3.4392684484943485
20606,0,0
20607,0,0
20608,0,0
20609,0,0
2061,1,1.2013217711468227
20610,0,0
20611,0,0
20612,0,0
20613,2,3.4392684484943485
20614,1,1.2325202264647
20615,1,0.8636533668540418
20616,1,0.8636533668540418
20617,1,0.8636533668540418
20618,1,0.8636533668540418
20619,0,0
2062,1,1.2013217711468227
20620,1,0.8636533668540418
20621,0,0
20622,1,0.5252557558186701
20623,1,0.8636533668540418
20624,1,0.8636533668540418
20625,1,0.8636533668540418
20626,0,0
20627,0,0
20628,0,0
20629,0,0
2063,1,1.2013217711468227
20630,0,0
20631,0,0
20632,0,0
20633,0,0
20634,0,0
20635,0,0
20636,1,0.9630028102698736
20637,0,0
20638,0,0
20639,1,0.5252557558186701
2064,1,1.2013217711468227
20640,1,0.5252557558186701
20641,1,0.5252557558186701
20642,0,0
20643,1,0.9630028102698736
20644,0,0
20645,0,0
20646,1,0.9630028102698736
20647,1,0.9630028102698736
20648,1,0.9630028102698736
20649,1,0.9630028102698736
2065,1,1.2013217711468227
20650,1,0.9630028102698736
20651,1,0.9630028102698736
20652,1,0.9630028102698736
20653,1,0.5252557558186701
20654,0,0
20655,1,0.9630028102698736
20656,0,0
20657,1,0.9630028102698736
20658,0,0
20659,0,0
2066,1,1.2013217711468227
20660,0,0
20661,0,0
20662,0,0
20663,1,1.6203930090090726
20664,0,0
20665,1,16.71319708042191
20666,1,0.5252557558186701
20667,2,2.145648764827743
20668,2,2.145648764827743
20669,3,18.858845845249654
2067,0,0
20670,1,1.6203930090090726
20671,2,18.333590089430984
20672,2,18.333590089430984
20673,2,18.333590089430984
20674,1,16.71319708042191
20675,1,0.5252557558186701
20676,1,0.5252557558186701
20677,4,5.152050528473651
20678,2,2.145648764827743
20679,2,2.7320039778483185
2068,2,1.841288441926334
20680,2,2.7320039778483185
20681,1,0.5252557558186701
20682,1,0.5252557558186701
20683,1,0.5252557558186701
20684,2,3.006401763645908
20685,2,3.006401763645908
20686,2,18.333590089430984
20687,1,1.6203930090090726
20688,2,18.333590089430984
20689,1,16.71319708042191
2069,2,4.498494235508866
20690,1,16.71319708042191
20691,1,1.6203930090090726
20692,2,2.4073040293971077
20693,3,4.266152439139411
20694,1,1.8588484097423033
20695,0,0
20696,1,1.1747838029324078
20697,0,0
20698,0,0
20699,2,3.006401763645908
207,1,3.057022151951608
2070,2,5.194447829028021
20700,0,0
20701,0,0
20702,0,0
20703,0,0
20704,0,0
20705,0,0
20706,0,0
20707,0,0
20708,0,0
20709,0,0
2071,1,1.2013217711468227
20710,0,0
20711,1,16.71319708042191
20712,1,16.71319708042191
20713,0,0
20714,1,16.71319708042191
20715,1,16.71319708042191
20716,1,1.1123059895716607
20717,1,1.1123059895716607
20718,1,1.1123059895716607
20719,1,1.1123059895716607
2072,1,1.2013217711468227
20720,0,0
20721,0,0
20722,0,0
20723,0,0
20724,0,0
20725,0,0
20726,0,0
20727,0,0
20728,1,1.1123059895716607
20729,1,1.1123059895716607
2073,3,5.834414499807532
20730,1,1.1123059895716607
20731,1,1.1123059895716607
20732,1,1.1123059895716607
20733,1,1.1123059895716607
20734,0,0
20735,1,0.7624802008907311
20736,2,1.874786190462392
20737,0,0
20738,1,0.7624802008907311
20739,1,0.7624802008907311
2074,4,9.006411306858913
20740,0,0
20741,1,1.2092677932144928
20742,1,1.2092677932144928
20743,3,6.182456661496312
20744,2,6.457063209072687
20745,1,1.2092677932144928
20746,1,1.2092677932144928
20747,1,1.2092677932144928
20748,1,1.2092677932144928
20749,2,2.538566416385918
2075,3,8.491620293390064
20750,3,4.079288600511532
20751,3,3.3844684306857964
20752,2,2.8433596107615013
20753,3,6.18940568045387
20754,6,30.961239303926266
20755,6,30.961239303926266
20756,6,30.961239303926266
20757,7,32.87476366829249
20758,7,32.87476366829249
20759,6,29.284703721012182
2076,1,0.6399666707795113
20760,4,50.47652822991766
20761,4,45.574913648148836
20762,4,45.574913648148836
20763,3,30.71103292704504
20764,0,0
20765,1,1.5437452712082538
20766,1,1.5437452712082538
20767,1,1.5437452712082538
20768,1,1.5437452712082538
20769,1,1.5437452712082538
2077,1,1.2013217711468227
20770,1,1.5437452712082538
20771,4,45.574913648148836
20772,1,1.5437452712082538
20773,1,1.5437452712082538
20774,2,2.9479415900880706
20775,2,2.9479415900880706
20776,2,2.9479415900880706
20777,2,2.9479415900880706
20778,2,2.9479415900880706
20779,2,2.9479415900880706
2078,2,2.4591170147133523
20780,3,4.86146595445429
20781,3,4.86146595445429
20782,2,3.317720683246036
20783,2,3.317720683246036
20784,5,16.08794858556951
20785,5,16.08794858556951
20786,4,45.574913648148836
20787,3,34.46078911815605
20788,1,1.5437452712082538
20789,3,17.68435541330308
2079,1,1.351687337207701
20790,4,36.37431348252227
20791,3,18.193683458789486
20792,3,4.86146595445429
20793,3,4.86146595445429
20794,4,19.597879777669302
20795,5,52.39005259428388
20796,2,16.64993818758123
20797,3,18.193683458789486
20798,3,18.193683458789486
20799,3,20.239998134861537
208,1,3.057022151951608
2080,4,11.191821707971313
20800,7,32.87476366829249
20801,4,21.643973464679835
20802,2,5.5035843116465255
20803,2,3.317720683246036
20804,7,31.59571775727196
20805,5,10.413944081079867
20806,7,27.063882268661096
20807,7,31.59571775727196
20808,7,32.87476366829249
20809,6,26.429403815315407
2081,2,2.4591170147133523
20810,5,11.692989992100395
20811,4,7.676304619092518
20812,3,6.907559641464823
20813,7,26.69108008842049
20814,7,26.69108008842049
20815,5,7.937980892197602
20816,4,7.1692359145699065
20817,4,12.515335630250465
20818,4,12.515335630250465
20819,6,11.95466626520548
2082,4,11.191821707971313
20820,4,7.1692359145699065
20821,3,5.765260584751609
20822,3,3.3844684306857964
20823,3,3.5044992606427288
20824,3,3.5044992606427288
20825,3,5.765260584751609
20826,4,7.1692359145699065
20827,5,7.937980892197602
20828,5,8.364606317925174
20829,5,8.364606317925174
2083,3,9.84013437076361
20830,6,23.101020141140186
20831,6,11.95466626520548
20832,7,26.69108008842049
20833,7,31.59571775727196
20834,7,31.59571775727196
20835,6,25.15035790429488
20836,2,2.7471378659793935
20837,3,3.9564056591938863
20838,3,3.9564056591938863
20839,3,3.9564056591938863
2084,3,8.491620293390064
20840,2,2.7471378659793935
20841,2,2.44234467160381
20842,4,5.2857042823653115
20843,4,5.2857042823653115
20844,2,2.538566416385918
20845,2,2.538566416385918
20846,2,2.538566416385918
20847,2,2.538566416385918
20848,3,4.079288600511532
20849,3,3.5044992606427288
2085,1,4.739578635376762
20850,3,3.5044992606427288
20851,1,1.3292986231714254
20852,0,0
20853,2,4.649560195987742
20854,1,1.3292986231714254
20855,2,4.649560195987742
20856,2,4.649560195987742
20857,2,2.538566416385918
20858,2,2.538566416385918
20859,3,4.079288600511532
2086,5,13.801496274673392
20860,3,4.079288600511532
20861,3,6.190282380113355
20862,2,4.649560195987742
20863,4,7.274177499648626
20864,2,2.870020807297039
20865,5,7.908655952994316
20866,5,7.908655952994316
20867,3,5.765260584751609
20868,5,7.908655952994316
20869,4,6.849155704286881
2087,1,1.2013217711468227
20870,5,13.599230749785736
20871,5,7.908655952994316
20872,4,7.274177499648626
20873,4,6.579357329822891
20874,3,5.9448788764772
20875,4,12.694953921976056
20876,5,13.329432375321746
20877,5,13.329432375321746
20878,4,10.00917080250543
20879,5,13.599230749785736
2088,0,0
20880,6,14.841047371806694
20881,3,9.075786787055083
20882,3,9.37469234915974
20883,5,13.599230749785736
20884,5,13.599230749785736
20885,4,12.515335630250465
20886,5,13.599230749785736
20887,4,12.216430068145808
20888,4,12.216430068145808
20889,5,13.300325187681079
2089,0,0
20890,4,12.216430068145808
20891,4,12.721132008420605
20892,4,7.542038094810513
20893,3,6.907559641464823
20894,2,5.5035843116465255
20895,4,13.39283975076587
20896,4,12.888137810491072
20897,4,13.495475979166338
20898,5,14.634656372786825
20899,5,14.634656372786825
209,1,3.057022151951608
2090,1,0.5744410491515184
20900,5,14.634656372786825
20901,4,7.884581327287969
20902,5,14.634656372786825
20903,5,14.634656372786825
20904,4,11.04459642550652
20905,4,11.04459642550652
20906,5,17.40410864384533
20907,5,17.40410864384533
20908,4,10.654033598346473
20909,4,10.816413295205333
2091,0,0
20910,5,16.08794858556951
20911,5,15.925568888710648
20912,5,16.08794858556951
20913,3,8.589255973610213
20914,2,2.9479415900880706
20915,1,1.4041963188798168
20916,1,1.4041963188798168
20917,1,1.4041963188798168
20918,2,6.675731609243993
20919,3,13.035243827582804
2092,0,0
20920,1,5.271535290364176
20921,2,11.631047508702986
20922,3,13.035243827582804
20923,3,13.035243827582804
20924,3,13.035243827582804
20925,4,14.948768191949021
20926,4,14.17442422120329
20927,4,14.17442422120329
20928,5,15.861636358164716
20929,4,10.590101067800541
2093,1,1.2013217711468227
20930,4,17.146698168514856
20931,4,20.59702970608445
20932,4,14.72245596454423
20933,4,14.040432605370134
20934,3,12.901252211749647
20935,3,12.901252211749647
20936,3,12.901252211749647
20937,3,12.901252211749647
20938,3,12.901252211749647
20939,1,1.2702047030466608
2094,1,1.351687337207701
20940,1,1.2702047030466608
20941,4,12.721132008420605
20942,3,9.1310720611403
20943,3,9.1310720611403
20944,4,13.140356016418606
20945,5,14.961559769213189
20946,5,17.311788032273693
20947,4,10.952275813934882
20948,4,10.952275813934882
20949,4,10.561712986774836
2095,1,1.351687337207701
20950,5,15.833248277139012
20951,5,15.861636358164716
20952,4,10.561712986774836
20953,4,8.211484723714332
20954,4,13.08507074233339
20955,4,13.653184998924308
20956,4,13.811106501409993
20957,5,29.277034650627176
20958,2,19.475212104495487
20959,5,29.28830752480988
2096,1,1.351687337207701
20960,4,13.140356016418606
20961,5,14.961559769213189
20962,5,14.961559769213189
20963,4,8.211484723714332
20964,4,22.47549972150611
20965,3,5.733455315523012
20966,4,8.332933728959073
20967,4,7.274177499648626
20968,3,5.9448788764772
20969,3,6.214087570963462
2097,1,1.351687337207701
20970,4,8.332933728959073
20971,4,8.332933728959073
20972,3,6.903109953425453
20973,5,16.973446571740624
20974,4,12.964162616462318
20975,3,6.214087570963462
20976,4,12.964162616462318
20977,3,9.643901043646002
20978,3,9.643901043646002
20979,4,13.653184998924308
2098,1,0.5744410491515184
20980,4,13.08507074233339
20981,4,13.653184998924308
20982,0,0
20983,1,3.320261572816316
20984,0,0
20985,3,35.35641160403575
20986,3,8.259464697147358
20987,2,5.439107730811927
20988,2,4.649560195987742
20989,2,4.649560195987742
2099,2,1.9487666594260664
20990,2,5.439107730811927
20991,2,5.439107730811927
20992,2,5.439107730811927
20993,3,7.249038609423803
20994,3,6.523002850347199
20995,4,8.332933728959073
20996,4,8.332933728959073
20997,3,35.35641160403575
20998,4,43.160126942638506
20999,4,43.160126942638506
21,1,7.916114428926725
210,1,3.057022151951608
2100,4,3.8516992650040485
21000,3,41.04128078464289
21001,4,43.160126942638506
21002,2,10.624072304938187
21003,3,41.04128078464289
21004,3,41.04128078464289
21005,2,38.22092381830746
21006,4,43.160126942638506
21007,3,13.242823069414683
21008,4,15.052753948026558
21009,3,11.732492375210242
2101,1,0.5744410491515184
21010,4,43.160126942638506
21011,2,9.922561496598366
21012,2,9.922561496598366
21013,4,12.982140024322678
21014,3,5.178424685719923
21015,4,12.982140024322678
21016,4,12.982140024322678
21017,3,11.172209145710804
21018,3,10.863293866327068
21019,2,9.053362987715191
2102,1,1.2445123651056784
21020,4,26.329222015544246
21021,4,22.5347906322198
21022,4,22.5347906322198
21023,4,22.5347906322198
21024,3,20.724859753607923
21025,2,16.715575798329617
21026,2,5.8192148338901815
21027,4,22.5347906322198
21028,3,21.285142983107363
21029,3,21.285142983107363
2103,1,1.2445123651056784
21030,4,22.5347906322198
21031,2,19.475212104495487
21032,1,15.46592814921718
21033,4,22.47549972150611
21034,4,22.47549972150611
21035,4,22.47549972150611
21036,4,22.47549972150611
21037,4,22.47549972150611
21038,4,22.47549972150611
21039,3,20.654295968711526
2104,3,91.1834282250604
21040,2,16.64501201343322
21041,2,16.64501201343322
21042,1,1.1790838642160408
21043,3,24.340789507768022
21044,2,8.874861358550843
21045,2,8.874861358550843
21046,3,10.696065111345426
21047,4,26.161993260562607
21048,4,11.966269814392087
21049,4,11.966269814392087
2105,4,92.55775383533494
21050,4,11.966269814392087
21051,3,10.787185950176045
21052,2,8.965982197381463
21053,2,8.965982197381463
21054,2,8.965982197381463
21055,1,7.695777494334802
21056,2,8.965982197381463
21057,1,7.695777494334802
21058,1,7.695777494334802
21059,1,15.46592814921718
2106,2,90.52500798458809
21060,2,16.64501201343322
21061,2,16.64501201343322
21062,2,8.874861358550843
21063,2,8.874861358550843
21064,2,8.874861358550843
21065,1,1.1790838642160408
21066,1,7.695777494334802
21067,1,7.695777494334802
21068,2,8.874861358550843
21069,1,7.695777494334802
2107,2,90.52500798458809
21070,1,7.695777494334802
21071,1,7.695777494334802
21072,1,7.803715338602755
21073,1,7.803715338602755
21074,1,7.803715338602755
21075,1,7.803715338602755
21076,1,7.803715338602755
21077,1,7.803715338602755
21078,2,9.053362987715191
21079,2,9.053362987715191
2108,3,91.8766953217958
21080,3,24.519291136932374
21081,2,16.715575798329617
21082,1,1.2496476491124369
21083,1,15.46592814921718
21084,2,16.715575798329617
21085,0,0
21086,0,0
21087,0,0
21088,0,0
21089,0,0
2109,3,91.1834282250604
21090,0,0
21091,0,0
21092,0,0
21093,0,0
21094,0,0
21095,0,0
21096,0,0
21097,0,0
21098,0,0
21099,0,0
211,0,0
2110,2,90.52500798458809
21100,1,0.6213144121849676
21101,1,0.6213144121849676
21102,0,0
21103,0,0
21104,0,0
21105,0,0
21106,0,0
21107,0,0
21108,0,0
21109,0,0
2111,2,90.52500798458809
21110,0,0
21111,1,0.8192221733548911
21112,0,0
21113,0,0
21114,0,0
21115,0,0
21116,0,0
21117,0,0
21118,0,0
21119,0,0
2112,2,2.4591170147133523
21120,0,0
21121,0,0
21122,2,19.59690839705225
21123,0,0
21124,0,0
21125,0,0
21126,0,0
21127,0,0
21128,0,0
21129,0,0
2113,2,90.52500798458809
21130,0,0
21131,0,0
21132,0,0
21133,0,0
21134,1,0.6584367868649773
21135,0,0
21136,0,0
21137,1,0.6584367868649773
21138,1,0.6584367868649773
21139,2,1.4359052352989559
2114,2,90.52500798458809
21140,2,1.4359052352989559
21141,2,1.4359052352989559
21142,2,1.4359052352989559
21143,2,1.4359052352989559
21144,2,1.4359052352989559
21145,0,0
21146,2,2.373290370547678
21147,1,0.7277163928676397
21148,0,0
21149,0,0
2115,0,0
21150,1,0.8192221733548911
21151,2,3.0943238198401173
21152,0,0
21153,1,0.6584367868649773
21154,1,0.6584367868649773
21155,0,0
21156,0,0
21157,0,0
21158,2,3.0943238198401173
21159,3,4.823168853350984
2116,2,2.4591170147133523
21160,3,4.823168853350984
